line,Station_nm,IN_AM,OUT_AM,INOUT_R_AM,IN_LUNCH,OUT_LUNCH,INOUT_R_LUNCH,IN_DINNER,OUT_DINNER,INOUT_R_DINNER,OUT_AM_IN_DINNER_RATIO,IN_AM_OUT_DINNER_RATIO,INOUT_R_NIGHT,OUT_DINNER_IN_NIGHT_RATIO,IN_NIGHT,OUT_NIGHT,06-07 IN,06-07 OUT,07-08 IN,07-08 OUT,08-09 IN,08-09 OUT,09-10 IN,09-10 OUT,11-12 IN,11-12 OUT,12-13 IN,12-13 OUT,13-14 IN,13-14 OUT,16-17 IN,16-17 OUT,17-18 IN,17-18 OUT,18-19 IN,18-19 OUT,19-20 IN,19-20 OUT,20-21 IN,20-21 OUT,21-22 IN,21-22 OUT,22-23 IN,22-23 OUT,23-24 IN,23-24 OUT,00-01 IN,00-01 OUT
9호선,개화,115932,22226,521.6053271,26577,13485,197.0856507,34585,61079,56.62338938,64.26485471,189.8066439,18.91840965,1216.713147,5020,26535,17021,3852,45326,5116,34231,8407,19354,4851,10121,4159,8654,4427,7802,4899,8488,8760,12435,10333,12008,17467,6149,21259,3993,12020,2808,9246,1367,9796,644,5666,201,1827
9호선2~3단계,종합운동장,36425,24819,146.7625609,21564,17926,120.2945442,40756,45696,89.18942577,60.89655511,79.71157213,124.4250276,184.4216644,24778,19914,4481,1961,10845,4462,12351,9757,8748,8639,6501,5333,7045,5952,8018,6641,9985,7944,10989,9835,13556,15280,8922,12801,7289,7780,10817,6967,8437,6687,4749,4926,775,1334
9호선2~3단계,선정릉,32683,112596,29.02678603,29977,39006,76.85227914,113067,50397,224.35264,99.58343283,64.85108241,147.6480645,149.6347981,33680,22811,4075,5873,9711,16864,10697,49750,8200,40109,8509,12663,10310,12713,11158,13630,15215,11622,22028,13012,47354,16640,27898,12610,15787,8135,15127,8125,12725,7910,4939,4880,889,1896
9호선2~3단계,삼성중앙,21830,72594,30.07135576,21305,21578,98.7348225,77950,36311,214.6732395,93.1289288,60.11952301,135.2259153,188.6873831,19244,14231,2761,2951,5918,10104,6848,34930,6303,24609,6210,7260,7032,7317,8063,7001,11585,7869,14998,9094,33887,11358,19149,9694,9916,6165,8951,5141,6936,4753,2821,3321,536,1016
9호선2~3단계,둔촌오륜,8819,8161,108.0627374,4077,2797,145.7633178,6220,7827,79.46850645,131.2057878,112.6740769,30.8319739,591.6099773,1323,4291,769,747,2802,4507,3157,1894,2091,1013,1323,990,1319,791,1435,1016,4114,1359,2139,1578,2329,2602,1138,2107,614,1540,629,1517,449,1535,195,969,50,270
9호선2~3단계,석촌고분,51024,19581,260.5791328,24074,16682,144.3112337,30338,53435,56.77552166,64.54281759,95.48797605,36.89240289,497.9034663,10732,29090,4688,1923,13656,3727,19526,7852,13154,6079,7944,4766,8298,5125,7832,6791,7793,9051,8721,11084,10426,15760,6089,15858,5102,10733,5157,9792,3650,10156,1609,6776,316,2366
9호선2~3단계,언주,27319,106099,25.74859329,35757,36375,98.30103093,116313,48066,241.9860192,91.21852244,56.83643324,137.8724023,168.8837356,28461,20643,3076,8616,6111,14125,9464,44079,8668,39279,11295,12208,12273,10914,12189,13253,17595,11764,28674,12282,48151,15325,24723,12341,14765,8118,13378,7417,10076,6892,4239,4727,768,1607
9호선2~3단계,송파나루,33366,17224,193.7180678,17397,16258,107.0057818,28719,44404,64.67660571,59.97423309,75.14187911,72.17685159,346.5001951,12815,17755,3231,1639,9439,2490,12299,7341,8397,5754,5243,4693,5918,5512,6236,6053,6022,7346,7182,9680,9895,15038,5913,12821,5729,6865,6025,6355,4450,5931,1954,4298,386,1171
9호선2~3단계,봉은사,39099,214701,18.21090726,67759,112243,60.36812986,258073,92001,280.5110814,83.1939025,42.4984511,327.0007542,117.8865226,78042,23866,5704,10934,10885,36322,11665,96461,10845,70984,17242,38626,22970,35152,27547,38465,44362,26856,63572,27734,97281,31060,55849,21674,41371,11533,39737,9596,28661,8120,8277,4919,1367,1231
9호선2~3단계,석촌,68926,20887,329.9947336,31060,19410,160.0206079,44361,63596,69.75438707,47.08415049,108.3810303,71.10059918,282.0722079,22546,31710,8207,1729,20939,4010,23563,8104,16217,7044,9924,5396,10581,6664,10555,7350,10975,8706,12491,12330,14033,20411,8754,19496,9083,11359,10942,11414,7541,11339,3360,6951,703,2006
9호선2~3단계,올림픽공원(한국체대),45974,40353,113.9295715,30668,45434,67.50011005,65483,67161,97.50152618,61.62362751,68.45341791,208.2974214,113.892045,58969,28310,6155,3876,13775,5512,15486,17110,10558,13855,9250,14691,11026,14360,10392,16383,12915,19264,15238,19314,18234,19307,14583,18039,17428,10501,28382,9355,24602,10653,5766,6161,219,2141
9호선2~3단계,삼전,62730,17803,352.3563444,25400,16643,152.6167157,31406,61572,51.00695121,56.68662039,101.880725,29.63442717,598.0767363,10295,34740,6544,1919,16246,2930,23962,7263,15978,5691,8181,4864,8471,5368,8748,6411,7610,10330,8612,12909,10786,18661,6603,18143,5405,11859,4422,11484,3729,11429,1803,8455,341,3372
9호선2~3단계,한성백제,19479,15073,129.2310754,14905,8713,171.0662229,18096,19233,94.08828576,83.29465075,101.2790516,72.15541166,308.2211538,6240,8648,2356,1135,5946,1675,6955,5324,4222,6939,3737,2911,6616,2714,4552,3088,4273,3996,5422,4171,6256,5495,3331,5936,3087,3631,3271,2885,2034,3054,817,2053,118,656
9호선2~3단계,중앙보훈병원,79718,39527,201.6798644,37468,29557,126.7652333,38514,59996,64.19427962,102.6302124,132.8721915,25.21458555,745.3845198,8049,31922,8543,5045,27567,9849,27086,13320,16522,11313,13099,9350,13333,9451,11036,10756,14912,10398,16186,11318,11120,19498,6400,18274,4808,10906,3988,11276,2862,11658,1034,7097,165,1891
경의선,효창공원앞,18633,33792,55.14026989,11343,12014,94.41484934,33172,22335,148.5202597,101.8690462,83.42511753,71.79833066,262.2710193,8516,11861,2183,1914,5033,4615,6641,17253,4776,10010,3329,4163,3786,3931,4228,3920,6749,4231,7385,4844,14052,7344,7335,5902,4400,4245,3865,4153,3102,4240,1433,2817,116,651
경의선,수색,10128,36957,27.40482182,8217,9230,89.02491874,33349,11109,300.1980376,110.8189151,91.16932217,162.6524786,177.2618478,6267,3853,1609,4363,2592,4997,3080,17765,2847,9832,2495,2752,2677,2850,3045,3628,5080,3352,8113,3653,15432,3317,6147,2356,3657,1783,2958,1513,2291,1124,981,912,37,304
경의선,월롱,9671,41889,23.08720667,11471,9189,124.8340407,41720,13095,318.5948835,100.4050815,73.8526155,40.19887671,299.9312872,4366,10861,949,4875,2805,12427,3177,17020,2740,7567,2848,2238,4470,4204,4153,2747,9571,2442,13037,3159,17483,3379,6328,3429,4872,3128,2755,3596,1267,3054,336,2968,8,1243
경의선,가좌,70815,25894,273.4803429,26789,22571,118.6876966,33531,56760,59.07505285,77.22406132,124.7621564,41.012874,620.8028,9143,22293,8288,3547,21806,3870,27000,9321,13721,9156,8854,6110,9384,8225,8551,8236,9818,11347,10499,13501,10803,17422,6795,15993,5434,9844,4334,8701,3311,6380,1430,6014,68,1198
경의선,행신,120475,30789,391.2923447,38271,24341,157.2285444,40915,109890,37.23268723,75.25113039,109.6323596,33.85446865,672.1512019,16349,48292,14523,5767,47326,5719,39262,11577,19364,7726,14309,6534,12780,8319,11182,9488,10894,15125,13522,20541,12292,37465,7828,35014,7273,16870,6394,17156,6397,15730,2929,11028,629,4378
경의선,화전,15926,28450,55.97891037,16403,16853,97.32985225,32764,16527,198.2452956,86.83310951,96.36352635,81.95385461,184.6385879,8951,10922,1648,1567,3865,2710,6486,11941,3927,12232,4752,5265,5732,4221,5919,7367,12025,4463,11172,3866,10899,4540,6179,4373,4514,3748,3900,2954,2800,3144,2101,3125,150,1699
경의선,곡산,6034,6521,92.53182027,2714,2495,108.7775551,5718,5287,108.1520711,114.0433718,114.1289956,44.59000485,575.2992383,919,2061,782,784,1951,1584,1949,3256,1352,897,913,895,891,836,910,764,1260,1000,1836,1014,2333,1975,882,1415,667,883,457,807,309,725,141,380,12,149
경의선,서울역,9453,93004,10.16407896,10482,19608,53.45777234,71004,23003,308.6727818,130.9841699,41.09463983,262.9262926,240.6171548,9560,3636,1187,8055,2200,17813,3805,53440,2261,13696,2561,6991,3453,8594,4468,4023,9246,3787,15007,8036,33195,7148,10506,5493,12296,2326,5131,1535,1535,212,2892,1741,2,148
경의선,운정,95703,24870,384.8130277,28535,17995,158.5718255,30261,75977,39.82915882,82.18499058,125.9631204,18.45076008,1088.651669,6979,37825,17470,4143,33045,6233,29515,9297,15673,5197,10134,5293,9818,6393,8583,6309,9387,12251,10475,18046,9868,22095,5655,22998,4263,12838,3498,13776,2620,12432,764,7730,97,3887
경의선,홍대입구,6639,16267,40.81268826,6079,14698,41.35936862,24657,24760,99.58400646,65.97315164,26.81340872,238.3513415,126.1141955,19633,8237,1008,791,1675,2599,2275,6343,1681,6534,1550,4020,2079,5318,2450,5360,4410,5475,5661,6674,7513,8066,5858,6125,5625,3895,7031,3165,8127,2364,4176,2175,299,533
경의선,신촌,2296,17573,13.06549821,3205,6372,50.29817954,13975,8316,168.049543,125.745975,27.60942761,410.7309487,157.4403635,5282,1286,391,1254,450,2876,830,9774,625,3669,735,1961,1243,2859,1227,1552,2797,1100,4628,2620,4996,3049,2255,1926,2096,721,2173,489,2121,235,986,480,2,82
경의선,문산,69084,37998,181.8095689,33752,27267,123.7833278,43300,63043,68.68327967,87.7551963,109.5823486,26.5509649,768.8170732,8200,30884,10053,3933,21264,8823,22848,16595,14919,8647,10881,8876,11598,9215,11273,9176,12866,13015,15318,13453,14641,18784,7417,17811,5924,12995,4907,10612,2828,8344,465,7008,0,4920
경의선,서강대,11365,23465,48.43383763,9472,12818,73.89608363,24164,16317,148.0909481,97.10726701,69.65128394,221.5159701,117.0516499,13940,6293,1739,2038,2843,5098,3629,9401,3154,6928,2678,4329,3058,4165,3736,4324,6299,3583,6809,4620,7689,5034,4808,4030,4858,2633,5955,2540,5386,1924,2387,1459,212,370
경의선,파주,12916,22490,57.42996888,10572,7609,138.9407281,22297,7854,283.8935574,100.8655873,164.451235,72.64848869,228.5132383,3437,4731,1785,703,3750,3186,4592,11738,2789,6863,3123,1738,4272,2777,3177,3094,7930,1794,10057,1931,7511,2023,2880,2212,1849,1688,2145,1424,1044,1644,239,1177,9,486
경의선,풍산,76883,22106,347.7924545,26360,19289,136.658199,29369,64111,45.80961146,75.26984235,119.9216983,31.98752008,619.1308547,10355,32372,11351,2766,27464,4861,22438,8104,15630,6375,8963,6283,9115,6413,8282,6593,8752,10071,9884,12639,9145,19639,5556,18471,4784,13362,5111,11516,3705,10337,1378,8312,161,2207
경의선,강매,54634,7897,691.8323414,12797,6316,202.6124129,10486,35628,29.43190749,75.30993706,153.3456832,11.16473616,1711.239193,2082,18648,6710,1048,20183,1194,18760,3955,8981,1700,4602,1774,4267,1907,3928,2635,2890,5057,3328,6807,4004,9914,1888,11931,1266,6976,1122,6509,613,6006,325,4323,22,1810
경의선,디지털미디어시티,22049,13345,165.2229299,9883,8905,110.982594,17633,22879,77.07067617,75.68195996,96.37221907,56.95843252,367.7704549,6221,10922,2473,1377,7463,2595,7648,4818,4465,4555,3374,2803,3253,2952,3256,3150,4446,4060,5309,4888,6100,7751,3436,6305,2788,3935,2568,3964,2183,3582,1347,2699,123,677
경의선,일산,148654,42349,351.0212756,45771,31880,143.5727729,45436,122753,37.01416666,93.20582798,121.1000953,21.02742267,984.5444338,12468,59294,23632,3656,57461,8292,41703,20703,25858,9698,16266,8726,15659,10308,13846,12846,14843,19396,16279,23913,14175,36221,8368,38700,6614,23919,5675,21464,4874,20186,1610,11893,309,5751
경의선,탄현,116771,29192,400.0102768,36681,22077,166.1502922,38978,105431,36.97015109,74.89352968,110.7558498,25.64980021,813.0716434,12967,50554,18384,3251,47432,6829,31836,11081,19119,8031,13404,6033,12345,7824,10932,8220,11790,14025,12184,21081,12987,28862,7560,35326,6247,20162,5866,18223,4905,16361,1941,9158,255,6812
경의선,백마,108915,31479,345.9925665,31798,18590,171.048951,36846,85505,43.09221683,85.43396841,127.3785159,23.25425917,847.6752255,10087,43377,16977,3086,40709,7998,32011,13632,19218,6763,11058,4937,11274,6481,9466,7172,9949,13039,11499,14555,14022,26931,6589,26779,4736,17240,4481,15071,4163,15157,1303,10358,140,2791
경의선,능곡,57024,18653,305.7095373,19701,13200,149.25,21043,42273,49.77881863,88.64230385,134.8946136,25.11419697,768.8795926,5498,21892,8024,2750,18853,3441,19130,7718,11017,4744,6756,4186,6431,4359,6514,4655,5888,7197,6796,9921,7052,12480,4149,12260,3046,7612,2855,7430,1780,6914,794,4892,69,2656
경의선,금릉,57986,24897,232.9035627,25467,16103,158.1506552,31545,58910,53.54778476,78.92534475,98.43150569,35.66339701,568.5195908,10362,29055,8999,2343,20713,5664,16518,10537,11756,6353,8294,4495,8815,5159,8358,6449,7958,10540,9618,14762,10709,17158,6074,17774,5144,9216,4718,9662,4224,9031,1252,6929,168,3433
경의선,금촌,80472,47258,170.2822802,40617,31456,129.1232197,54249,76076,71.3089542,87.11312651,105.7784321,34.74385625,623.5226621,12201,35117,11944,4971,25217,11895,26399,18162,16912,12230,12755,9349,13683,11305,14179,10802,14706,15858,16073,19224,19570,21782,10763,22437,7843,12633,6264,12686,4378,10628,1340,7960,219,3843
경의선,공덕,20204,38025,53.13346483,15582,10988,141.8092465,42694,23531,181.437253,89.0640371,85.86120437,141.3965322,156.8210596,15005,10612,2124,1757,5916,7402,6676,20291,5488,8575,5013,3628,5141,3953,5428,3407,6085,4519,8630,5686,18978,8077,8511,5790,6575,3978,6729,4054,5216,3568,2755,2308,305,682
경의선,야당,75092,22833,328.8748741,24370,15759,154.641792,29264,66938,43.71806747,78.02419355,112.1814216,30.55418469,635.9904988,10525,34447,13016,3379,25007,4717,23970,8177,13099,6560,8890,4781,8183,5170,7297,5808,8591,10089,9846,15556,8907,19528,5796,20385,4715,11469,4608,12556,3978,11064,1660,6660,279,4167
경인선,인천,21372,32137,66.50278495,27102,43438,62.39237534,54082,18417,293.6526036,59.42272845,116.0449585,144.806661,179.4854303,10261,7086,3312,3826,6782,7246,6521,10798,4757,10267,6090,16074,9086,14230,11926,13134,17909,7392,19137,6224,18061,5724,9683,3607,7201,2862,5803,2350,3384,1867,1064,1479,10,1390
경인선,송내,384277,234465,163.8952509,148320,100405,147.721727,249852,365051,68.44303947,93.8415542,105.2666614,42.68163636,497.2837118,73409,171992,47908,23525,141727,47324,120563,108673,74079,54943,48330,29963,53403,32850,46587,37592,52271,54728,66086,73662,98848,111748,49638,110928,35280,68713,31680,61369,27219,61207,12455,40622,2055,8794
경인선,동암,230803,69619,331.5230038,92424,62108,148.8117473,99056,228663,43.31964507,70.28246648,100.9358751,29.38809204,669.0747893,34176,116292,36812,10841,74201,18161,74177,21832,45613,18785,31113,18777,31570,21186,29741,22145,26943,35076,30384,51157,30832,67485,20995,63889,16845,46132,15665,42196,11851,38384,6080,27936,580,7776
경인선,간석,89957,25281,355.8284878,33651,22453,149.8730682,36391,80020,45.47738065,69.47047347,112.4181455,30.5665927,675.4452604,11847,38758,14174,3000,30397,4793,28727,10482,16659,7006,10922,6421,11559,7639,11170,8393,10061,13704,11190,17500,11661,23967,7654,23469,5886,15084,5314,13693,4234,12746,2117,8826,182,3493
경인선,구일,88774,52813,168.0911897,33271,33749,98.58366174,58431,102884,56.79308736,90.38524071,86.28552545,88.01977723,324.6781116,31688,36001,10760,4357,32518,10082,29149,22224,16347,16150,10716,7140,11824,11502,10731,15107,22707,16576,20722,22567,16810,36191,10145,28999,10754,15127,17113,13353,11490,13020,2981,8202,104,1426
경인선,도원,29698,52863,56.17918014,23989,16840,142.4524941,35408,30083,117.7010272,149.2967691,98.72020743,49.87361326,423.525271,7103,14242,4648,2469,9126,9588,8675,34534,7249,6272,6783,5278,8809,5425,8397,6137,16985,8335,12762,7981,11823,8787,6927,7651,3896,5664,3727,4460,2740,4491,589,3256,47,2035
경인선,주안,236234,129830,181.9564045,126448,88805,142.388379,180541,253568,71.20023031,71.91164334,93.16396391,61.37002455,333.7255366,75981,123808,31911,11990,80137,28006,75549,48492,48637,41342,38559,26890,45034,33144,42855,28771,45546,41113,54467,53990,57021,74460,36860,76495,32193,48623,31497,41831,27578,41932,15755,30807,1151,9238
경인선,부천,404955,170246,237.8646194,192349,182570,105.3563017,275441,495211,55.62093734,61.80851798,81.77423361,63.24668901,391.1650171,126599,200167,52452,17796,131890,26612,135760,70486,84853,55352,61087,50547,65973,61702,65289,70321,75362,82390,82041,106549,82341,157588,59144,145852,51915,85222,52138,76539,47091,65737,25064,48290,2306,9601
경인선,부평,326359,139642,233.7112044,169886,189623,89.59145251,286452,517295,55.37497946,48.74883052,63.08953305,83.7639824,327.3936103,158004,188630,45225,16303,111390,27122,105605,44620,64139,51597,51986,53302,59487,62020,58413,74301,72714,94769,80254,116237,79901,167650,64837,144990,61460,88418,63953,72220,56570,59805,31805,43081,5676,13524
경인선,중동,140752,40468,347.8106158,50396,34583,145.7247781,49734,116176,42.80918606,81.36888245,121.154111,25.24378763,817.4500422,14212,56299,20313,4834,50655,7464,42510,16899,27274,11271,16775,10277,17241,11656,16380,12650,14842,18912,15264,25101,16408,34687,9803,34175,8259,22213,6738,19758,4937,18507,2254,14411,283,3623
경인선,제물포,126749,90397,140.2137239,57019,41158,138.536858,89867,111803,80.37977514,100.5897604,113.3681565,33.31947032,558.2056019,20029,60112,16445,6624,44413,17121,41377,40984,24514,25668,17135,11638,20302,14039,19582,15481,30477,19700,31833,25662,30806,32630,15571,31580,11657,21931,9592,19975,7090,19632,3250,15321,97,5184
경인선,소사,130114,62248,209.0251896,59858,47620,125.699286,68778,116616,58.97818481,90.50568496,111.574741,31.15064092,626.4625302,18615,59758,18321,9517,43426,11286,40558,25639,27809,15806,19430,14583,21134,16751,19294,16286,23557,20490,23085,26583,22008,33971,13842,33829,9843,22233,8653,20409,6668,21059,3094,13850,200,4440
경인선,온수(성공회대입구),83904,53519,156.7742297,41913,28696,146.0586841,53944,83116,64.90206458,99.21214593,100.9480726,43.14364871,472.3305109,17597,40787,10272,6392,26597,14316,28719,19754,18316,13057,12905,8898,15071,9719,13937,10079,17935,13859,19902,16731,17274,25961,9280,24685,7488,15739,8315,15151,5421,13847,3499,9960,362,1829
경인선,동인천,147511,114957,128.3184147,90696,90661,100.0386054,157397,154761,101.7032715,73.03633487,95.31535723,45.95064545,468.504223,33033,71888,20016,13410,53165,30327,44860,44377,29470,26843,27135,30066,31182,30382,32379,30213,40573,32483,47142,36576,56757,44683,30569,44307,22929,29195,17684,23619,10859,23903,4472,17896,18,6470
경인선,백운,116872,39332,297.142276,46759,32178,145.3135683,43992,103010,42.70653335,89.40716494,113.4569459,28.15883103,696.0135135,14800,52559,17850,3967,37964,7199,37723,17413,23335,10753,16455,9050,16141,10996,14163,12132,13669,18015,14856,23452,13747,29424,8517,30292,6872,19842,7052,19060,4811,16524,2575,13093,362,3882
경인선,역곡,434984,126802,343.0419079,148662,115395,128.8288054,176178,402878,43.72986363,71.97379923,107.9691619,34.62259455,616.1910006,65382,188842,53449,14558,150258,16592,146222,45454,85055,50198,48343,37902,51045,34332,49274,43161,52606,59479,58009,78228,53765,127007,35134,120596,29270,77047,27009,68912,23647,66519,13665,44059,1061,9352
경인선,오류동,173309,42719,405.695358,67245,41563,161.7905349,63140,147197,42.89489596,67.65758632,117.739492,25.40566249,810.4669089,18162,71488,20728,6884,59077,8360,57933,14045,35571,13430,21308,11663,23783,13854,22154,16046,19637,26190,20181,29000,20120,46724,12550,44450,10289,27023,8519,26484,6658,24008,2813,17926,172,3070
경인선,도화,54260,22046,246.1217454,21367,15710,136.0089115,25666,39991,64.17944037,85.89573755,135.6805281,23.93524764,804.9718196,4968,20756,7721,3734,17790,4723,18528,9383,10221,4206,7191,4406,7315,5621,6861,5683,8564,8489,9593,9725,8168,11231,4715,11226,3190,7809,2329,7189,1623,6183,977,5161,39,2223
경인선,개봉,341506,87409,390.6988983,123820,81412,152.0906009,123913,323808,38.26743008,70.54062124,105.4655845,26.49556293,866.2368583,37381,141084,43156,14448,115461,18726,112654,29750,70235,24485,41612,23125,42655,30053,39553,28234,35074,53073,38763,69765,40388,101732,25547,93102,19215,59209,18115,54234,13075,49418,5977,32905,214,4527
경인선,부개,140074,36591,382.8099806,49245,30878,159.4824794,46555,113049,41.18125768,78.59735796,123.9055631,23.002566,863.7606968,13088,56898,19393,5086,49038,7320,44353,14962,27290,9223,16553,8565,17253,10253,15439,12060,13617,20703,14843,23827,14970,35106,9693,32684,7049,21432,6038,21037,4372,19488,2345,12302,333,4071
경춘선,갈매,42146,13233,318.4916497,10059,6807,147.7743499,15302,30845,49.60933701,86.47889165,136.6380289,41.34310948,621.624345,4962,12002,4033,1617,17539,2963,12622,6193,7952,2460,3239,2088,3635,2236,3185,2483,3952,3897,5072,5670,5289,6908,2876,12068,2065,6199,2737,3583,1555,4570,657,2786,13,1063
경춘선,평내호평,82915,26459,313.3716316,29779,21537,138.2690254,33515,77931,43.00599248,78.94674027,106.3954011,34.56993918,652.8524755,11937,34530,10382,3423,31695,4749,25472,10644,15366,7643,9737,5740,10812,8093,9230,7704,9075,11456,10898,20610,10514,19618,6575,24913,5528,12790,5203,11839,4651,10395,2018,8904,65,3392
경춘선,대성리,10801,5022,215.0736758,9844,7083,138.9806579,6060,11502,52.68648931,82.87128713,93.90540776,47.6092545,1242.116631,926,1945,3639,623,2223,1088,2254,1694,2685,1617,6032,1564,2316,2376,1496,3143,2206,3900,2465,3241,1913,3263,1015,3511,667,1487,514,796,254,754,157,387,1,8
경춘선,춘천,10974,16789,65.36422658,13057,17940,72.78149387,25565,13377,191.1116095,65.67181694,82.03633102,57.36048045,341.59857,3916,6827,1889,562,2355,2364,3159,6731,3571,7132,3426,7165,4164,5655,5467,5120,10717,3383,10259,3845,7041,3051,4549,4364,3716,2117,2264,2134,1332,2274,315,1388,5,1031
경춘선,남춘천,22459,19657,114.2544641,20471,28442,71.97454469,26281,28344,92.72156365,74.79547962,79.23722834,47.60219076,397.6988915,7127,14972,4534,1138,4756,3361,6342,7275,6827,7883,5983,11779,6333,10702,8155,5961,9577,5840,9465,8737,7246,4750,5369,10428,4201,4429,3808,3996,2593,5701,713,3060,13,2215
경춘선,상천,3063,3698,82.82855598,3006,3818,78.73232059,3420,2614,130.8339709,108.128655,117.1767406,21.82741117,1215.813953,215,985,432,268,819,538,1083,1194,729,1698,903,1920,852,1076,1251,822,2266,812,1708,781,975,809,478,592,259,432,128,489,65,286,20,146,2,64
경춘선,사릉,55823,20918,266.8658572,16159,9980,161.9138277,21113,43380,48.66989396,99.07639843,128.6837252,18.81581467,1103.535996,3931,20892,6813,2555,21067,6611,17894,7887,10049,3865,5374,3248,5377,3039,5408,3693,4639,7812,6723,7841,8322,12266,3737,16158,2331,7115,1948,7582,1368,7568,580,4475,35,1267
경춘선,가평,14141,18901,74.81614729,13439,20184,66.58244154,23352,15165,153.9861523,80.93953409,93.24760963,100.5221023,262.5519391,5776,5746,1911,1414,3300,3719,5177,7667,3753,6101,5343,6415,4227,8869,3869,4900,7572,4062,8664,4450,7068,4578,3999,3697,3621,2440,3170,2060,2159,1869,424,1383,23,434
경춘선,마석,56585,26919,210.2046881,22161,16355,135.4998471,25243,48155,52.42030942,106.6394644,117.5059703,31.81770561,792.8054001,6074,19090,8321,3308,20490,7175,15686,10260,12088,6176,7494,4699,7988,5050,6679,6606,8359,7164,8070,11205,9204,11491,4469,16192,3500,9267,3006,6981,2212,6831,813,3584,43,1694
경춘선,김유정,1853,3586,51.67317345,3470,6867,50.5315276,4292,2100,204.3809524,83.55079217,88.23809524,41.55844156,820.3125,256,616,217,152,663,542,483,1125,490,1767,796,3523,1193,2050,1481,1294,2008,960,1779,792,1434,560,736,444,343,304,140,182,44,225,47,174,25,35
경춘선,천마산,27767,5887,471.6663836,9010,5949,151.4540259,6728,20511,32.80191117,87.5,135.3761396,16.81094993,1427.348643,1437,8548,4151,735,9484,1779,7992,1714,6140,1659,3156,1638,3244,2139,2610,2172,2226,3166,2153,4779,2512,5478,1168,5920,895,4334,749,3726,495,2471,187,1781,6,570
경춘선,백양리,404,1290,31.31782946,1157,1236,93.60841424,1217,393,309.6692112,105.9983566,102.7989822,48.58490566,381.5533981,103,212,37,62,62,355,155,571,150,302,364,597,377,357,416,282,474,131,536,116,385,101,195,107,101,69,58,98,35,52,9,44,1,18
경춘선,금곡,20457,11325,180.6357616,8964,6280,142.7388535,10256,15895,64.52343504,110.4231669,128.7008493,27.04244955,818.0648482,1943,7185,2839,1249,6937,2151,6656,5199,4025,2726,2859,1855,3206,2264,2899,2161,2705,3723,3194,3876,4186,4755,1780,4956,1096,2308,845,2674,807,2361,275,1715,16,435
경춘선,강촌,2430,6931,35.05987592,5186,5666,91.52841511,7777,3118,249.4227069,89.12176932,77.93457344,58.4006462,431.2586445,723,1238,434,208,574,646,674,3258,748,2819,1762,2837,1645,1398,1779,1431,3806,1055,3549,869,2172,995,1279,769,777,485,454,464,180,423,63,301,26,50
경춘선,신내,9319,9326,99.92494103,3847,3068,125.3911343,5986,8476,70.62293535,155.7968593,109.9457291,77.16150082,447.9915433,1892,2452,1385,930,3018,4026,3108,3178,1808,1192,1207,996,1340,1025,1300,1047,2024,1592,1788,2160,2029,2879,1277,2137,892,1300,862,1020,685,918,341,386,4,128
경춘선,별내,28504,19862,143.5102205,12104,10155,119.192516,20606,27558,74.7732056,96.38940115,103.43276,71.9738507,403.7210665,6826,9484,2925,2392,10031,4480,9770,8027,5778,4963,3715,3266,4160,3691,4229,3198,5788,4715,6841,6733,6862,7203,3619,8622,3284,5000,2983,3254,2572,3493,1230,2257,41,480
경춘선,청평,19568,14711,133.0161104,14948,12749,117.2484116,16496,18938,87.10529095,89.17919496,103.3266448,32.8581127,782.5619835,2420,7365,2462,944,5118,2869,7111,5790,4877,5108,6136,3969,4560,4519,4252,4261,5950,6114,6141,6011,5706,5266,2899,4997,1750,2664,1290,2910,871,2480,248,1521,11,454
경춘선,굴봉산,973,2037,47.76632302,1683,1907,88.25380178,1582,865,182.8901734,128.7610619,112.4855491,66.80672269,544.0251572,159,238,131,85,247,338,304,779,291,835,503,865,511,617,669,425,955,298,719,262,421,275,275,160,167,168,102,86,38,78,16,57,3,17
경춘선,퇴계원,58504,15069,388.2407592,17579,10688,164.4741766,18863,46215,40.81575246,79.88655039,126.5909337,23.79541158,992.3770668,4657,19571,6285,1938,23141,3900,16807,6220,12271,3011,5856,3191,6278,3565,5445,3932,4820,7229,5649,9231,6645,15682,4038,12420,2531,8882,2290,6721,1605,7128,705,4460,57,1262
공항철도 1호선,디지털미디어시티,58095,165282,35.14901804,36361,45043,80.72508492,194093,64024,303.1566288,85.15608497,90.73941022,236.0977705,105.8825475,60467,25611,6932,6894,18441,24718,19934,91647,12788,42023,10640,14107,12164,14878,13557,16058,19629,12906,36670,14973,91669,21977,38686,16635,27068,10439,26703,8740,24013,8425,8786,5811,965,2635
공항철도 1호선,운서,65034,46573,139.6388465,38039,22148,171.7491421,50689,72374,70.03758256,91.87989505,89.85823638,34.37141514,395.9840236,18277,53175,12309,7560,20857,11638,19650,15925,12218,11450,13438,6637,13582,7123,11019,8388,13762,13158,17645,15234,15599,22086,8822,19206,8623,15848,8178,17206,6559,17919,3144,13280,396,4770
공항철도 1호선,청라국제도시,89680,35694,251.2467081,27282,13714,198.9353945,44116,76639,57.56338157,80.90942062,117.0161406,19.36165951,881.0093114,8699,44929,18714,3582,36028,7852,21396,19023,13542,5237,10164,3474,9174,4454,7944,5786,8850,10521,12681,13260,20287,20850,6247,26714,4901,15815,4117,15138,3148,15219,1235,11331,199,3241
